en,file,file-name,gen,id,length,sp
Common Quail,https://xeno-canto.org/814333/download,XC814333-Cotcottop4_Canada-do-Casado.wav,Coturnix,814333,0:38,coturnix
Common Quail,https://xeno-canto.org/814332/download,XC814332-Cotcottop3_Canada-do-Casado.wav,Coturnix,814332,0:50,coturnix
Common Quail,https://xeno-canto.org/814331/download,XC814331-Cotcottop2_Canada-do-Casado.wav,Coturnix,814331,1:13,coturnix
Common Quail,https://xeno-canto.org/814330/download,XC814330-CotcotTop1_Canada-do-Casado.wav,Coturnix,814330,0:25,coturnix
Common Quail,https://xeno-canto.org/814329/download,XC814329-Cotcot3_Canada-do-Casado.wav,Coturnix,814329,1:06,coturnix
Common Quail,https://xeno-canto.org/814328/download,XC814328-Cotcot2_Canada-do-Casado.wav,Coturnix,814328,0:59,coturnix
Common Quail,https://xeno-canto.org/814327/download,XC814327-Cotcot1_Canada-do-Casado.wav,Coturnix,814327,0:40,coturnix
Common Quail,https://xeno-canto.org/814321/download,XC814321-Cotcot3_Quinta-da-Vinagreira.wav,Coturnix,814321,0:22,coturnix
Common Quail,https://xeno-canto.org/814320/download,XC814320-Cotcot2_Quinta-da-Vinagreira.wav,Coturnix,814320,0:04,coturnix
Common Quail,https://xeno-canto.org/814319/download,XC814319-Cotcot1_Quinta-da-Vinagreira.wav,Coturnix,814319,0:04,coturnix
Common Quail,https://xeno-canto.org/812556/download,XC812556-Cotcottop5_Porto-das-Cinco-Ribeiras.wav,Coturnix,812556,0:53,coturnix
Common Quail,https://xeno-canto.org/812555/download,XC812555-CotcotTop4_Porto-das-Cinco-Ribeiras.wav,Coturnix,812555,0:38,coturnix
Common Quail,https://xeno-canto.org/812554/download,XC812554-CotcotTop3_Porto-das-Cinco-Ribeiras.wav,Coturnix,812554,0:05,coturnix
Common Quail,https://xeno-canto.org/812553/download,XC812553-Cotcottop2_Porto-das-Cinco-Ribeiras.wav,Coturnix,812553,0:05,coturnix
Common Quail,https://xeno-canto.org/812552/download,XC812552-Cotcottop1_Porto-das-Cinco-Ribeiras.wav,Coturnix,812552,0:43,coturnix
Common Quail,https://xeno-canto.org/812551/download,XC812551-Cotcot2_Porto-das-Cinco-Ribeiras.wav,Coturnix,812551,0:48,coturnix
Common Quail,https://xeno-canto.org/812550/download,XC812550-Cotcot1_Porto-das-Cinco-Ribeiras.wav,Coturnix,812550,0:46,coturnix
Common Quail,https://xeno-canto.org/810638/download,XC810638-Cotcottop1_Porto-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,810638,0:25,coturnix
Common Quail,https://xeno-canto.org/810637/download,XC810637-Cotcot1_Porto-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,810637,0:43,coturnix
Common Quail,https://xeno-canto.org/810636/download,XC810636-Cotcot1_CP.wav,Coturnix,810636,0:53,coturnix
Common Quail,https://xeno-canto.org/810635/download,XC810635-Cotcottop7_Canada-dos-Compridos.wav,Coturnix,810635,1:15,coturnix
Common Quail,https://xeno-canto.org/810634/download,XC810634-Cotcottop6_Canada-dos-Compridos.wav,Coturnix,810634,1:07,coturnix
Common Quail,https://xeno-canto.org/810633/download,XC810633-CotcotTop5_Canada-dos-Compridos.wav,Coturnix,810633,1:08,coturnix
Common Quail,https://xeno-canto.org/810632/download,XC810632-CotcotTop4_Canada-dos-Compridos.wav,Coturnix,810632,1:01,coturnix
Common Quail,https://xeno-canto.org/810631/download,XC810631-CotcotTop3_Canada-dos-Compridos.wav,Coturnix,810631,0:23,coturnix
Common Quail,https://xeno-canto.org/810630/download,XC810630-CotcotTop3_Canada-dos-Compridos.wav,Coturnix,810630,0:23,coturnix
Common Quail,https://xeno-canto.org/810629/download,XC810629-CotcotTop2_Canada-dos-Compridos.wav,Coturnix,810629,1:10,coturnix
Common Quail,https://xeno-canto.org/810628/download,XC810628-CotcotTop1_Canada-dos-Compridos.wav,Coturnix,810628,0:04,coturnix
Common Quail,https://xeno-canto.org/810627/download,XC810627-CotcotTop2CAC2.wav,Coturnix,810627,0:36,coturnix
Common Quail,https://xeno-canto.org/810626/download,XC810626-CotcotTop3CAC2.wav,Coturnix,810626,0:36,coturnix
Common Quail,https://xeno-canto.org/810625/download,XC810625-Cotcottop1CAC2.wav,Coturnix,810625,0:30,coturnix
Common Quail,https://xeno-canto.org/810624/download,XC810624-Cotcot5CAC2.wav,Coturnix,810624,0:05,coturnix
Common Quail,https://xeno-canto.org/810623/download,XC810623-Cotcot4CAC2.wav,Coturnix,810623,0:26,coturnix
Common Quail,https://xeno-canto.org/810622/download,XC810622-Cotcot3CAC2.wav,Coturnix,810622,0:45,coturnix
Common Quail,https://xeno-canto.org/810621/download,XC810621-Cotcot2CAC2.wav,Coturnix,810621,0:58,coturnix
Common Quail,https://xeno-canto.org/810620/download,XC810620-Colpal1CAC2.wav,Coturnix,810620,0:08,coturnix
Common Quail,https://xeno-canto.org/809497/download,XC809497-Cot.cot.TOP.11_Canada-da-Boa-Vista.wav,Coturnix,809497,2:18,coturnix
Common Quail,https://xeno-canto.org/809496/download,XC809496-Cot.cot.TOP.10_Canada-da-Boa-Vista.wav,Coturnix,809496,1:14,coturnix
Common Quail,https://xeno-canto.org/809495/download,XC809495-Cot.cot.top.8_Canada-da-Boa-Vista.wav,Coturnix,809495,0:42,coturnix
Common Quail,https://xeno-canto.org/809494/download,XC809494-Cot.cot.Top.7_Canada-da-Boa-Vista.wav,Coturnix,809494,0:48,coturnix
Common Quail,https://xeno-canto.org/809493/download,XC809493-Cot.cot.Top.6_Canada-da-Boa-Vista.wav,Coturnix,809493,1:25,coturnix
Common Quail,https://xeno-canto.org/809492/download,XC809492-Cot.cot.top.5_Canada-da-Boa-Vista.wav,Coturnix,809492,0:53,coturnix
Common Quail,https://xeno-canto.org/809491/download,XC809491-Cot.cot.top.4_Canada-da-Boa-Vista.wav,Coturnix,809491,0:40,coturnix
Common Quail,https://xeno-canto.org/809490/download,XC809490-Cot.cot.Top.3_Canada-da-Boa-Vista.wav,Coturnix,809490,0:05,coturnix
Common Quail,https://xeno-canto.org/809489/download,XC809489-CotcotTop2_Canada-da-Boa-Vista.wav,Coturnix,809489,0:44,coturnix
Common Quail,https://xeno-canto.org/809488/download,XC809488-Cot.cot.top.1_Canada-da-Boa-Vista.wav,Coturnix,809488,0:07,coturnix
Common Quail,https://xeno-canto.org/809487/download,XC809487-Cot.cot.Top.7_Porto-das-Cinco-Ribeiras.wav,Coturnix,809487,1:03,coturnix
Common Quail,https://xeno-canto.org/809486/download,XC809486-Cot.cot.op.6_Porto-das-Cinco-Ribeiras.wav,Coturnix,809486,0:47,coturnix
Common Quail,https://xeno-canto.org/809485/download,XC809485-Cot.cot.TOP.5_Porto-das-Cinco-Ribeiras.wav,Coturnix,809485,0:20,coturnix
Common Quail,https://xeno-canto.org/809484/download,XC809484-Cot.cot.TOP.4_Porto-das-Cinco-Ribeiras.wav,Coturnix,809484,0:06,coturnix
Common Quail,https://xeno-canto.org/809483/download,XC809483-Cot.cot.top.3_Porto-das-Cinco-Ribeiras.wav,Coturnix,809483,0:40,coturnix
Common Quail,https://xeno-canto.org/809481/download,XC809481-Cot.cot.top.2_Porto-das-Cinco-Ribeiras.wav,Coturnix,809481,1:18,coturnix
Common Quail,https://xeno-canto.org/809480/download,XC809480-Cot.cot.top.1_Porto-das-Cinco-Ribeiras.wav,Coturnix,809480,0:17,coturnix
Common Quail,https://xeno-canto.org/808331/download,XC808331-Cotcottop1_Porto-C.-Ribeiras.wav,Coturnix,808331,0:30,coturnix
Common Quail,https://xeno-canto.org/808329/download,XC808329-CotcotTop8_Canada-dos-Corvelos.wav,Coturnix,808329,0:54,coturnix
Common Quail,https://xeno-canto.org/808328/download,XC808328-Cotcottop7_Canada-dos-Corvelos.wav,Coturnix,808328,0:32,coturnix
Common Quail,https://xeno-canto.org/808327/download,XC808327-Cotcottop6_Canada-dos-Corvelos.wav,Coturnix,808327,0:27,coturnix
Common Quail,https://xeno-canto.org/808326/download,XC808326-CotcotTop5_Canada-dos-Corvelos.wav,Coturnix,808326,0:39,coturnix
Common Quail,https://xeno-canto.org/808324/download,XC808324-Cotcottop4_Canada-dos-Corvelos.wav,Coturnix,808324,1:04,coturnix
Common Quail,https://xeno-canto.org/808321/download,XC808321-Cotcottop3_Canada-dos-Corvelos.wav,Coturnix,808321,0:25,coturnix
Common Quail,https://xeno-canto.org/808320/download,XC808320-CotcotTop2_Canada-dos-Corvelos.wav,Coturnix,808320,0:55,coturnix
Common Quail,https://xeno-canto.org/808319/download,XC808319-CotcotTop1_Canada-dos-Corvelos.wav,Coturnix,808319,0:21,coturnix
Common Quail,https://xeno-canto.org/808316/download,XC808316-Cotcottopinho4_Porto-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,808316,0:59,coturnix
Common Quail,https://xeno-canto.org/808315/download,XC808315-Cotcottopinho3_Porto-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,808315,0:29,coturnix
Common Quail,https://xeno-canto.org/808313/download,XC808313-Cotcottopinho2_Porto-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,808313,1:25,coturnix
Common Quail,https://xeno-canto.org/808311/download,XC808311-Cotcottopinho1_Porto-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,808311,1:01,coturnix
Common Quail,https://xeno-canto.org/808310/download,XC808310-Cotcottop2_Porto-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,808310,1:01,coturnix
Common Quail,https://xeno-canto.org/808309/download,XC808309-Cotcottop1_Porto-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,808309,0:31,coturnix
Common Quail,https://xeno-canto.org/808307/download,XC808307-CotcotTop2_P.-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,808307,0:34,coturnix
Common Quail,https://xeno-canto.org/808303/download,XC808303-Cotcottop1_P.-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,808303,0:20,coturnix
Common Quail,https://xeno-canto.org/807011/download,XC807011-Cotcot3_CP.wav,Coturnix,807011,0:47,coturnix
Common Quail,https://xeno-canto.org/807010/download,XC807010-Cotcot2_CP.wav,Coturnix,807010,0:32,coturnix
Common Quail,https://xeno-canto.org/807009/download,XC807009-Cotcot1_CP.wav,Coturnix,807009,0:17,coturnix
Common Quail,https://xeno-canto.org/807008/download,XC807008-Cotcot_top1_CP.wav,Coturnix,807008,0:39,coturnix
Common Quail,https://xeno-canto.org/799191/download,XC799191-Cotcot1_Contendas.wav,Coturnix,799191,0:04,coturnix
Common Quail,https://xeno-canto.org/797983/download,XC797983-CotcotTOP5_Aeroporto-de-Santa-Maria-(Sul).wav,Coturnix,797983,0:10,coturnix
Common Quail,https://xeno-canto.org/797982/download,XC797982-Cotcottop4_Aeroporto-de-Santa-Maria-(Sul).wav,Coturnix,797982,0:05,coturnix
Common Quail,https://xeno-canto.org/797981/download,XC797981-Cotcottop3_Aeroporto-de-Santa-Maria-(Sul).wav,Coturnix,797981,0:13,coturnix
Common Quail,https://xeno-canto.org/797980/download,XC797980-Cotcottop2_Aeroporto-de-Santa-Maria-(Sul).wav,Coturnix,797980,0:05,coturnix
Common Quail,https://xeno-canto.org/797979/download,XC797979-CotcotTop1_Aeroporto-de-Santa-Maria-(Sul).wav,Coturnix,797979,0:07,coturnix
Common Quail,https://xeno-canto.org/796210/download,XC796210-Cotcottopinho2_CP.wav,Coturnix,796210,0:07,coturnix
Common Quail,https://xeno-canto.org/796209/download,XC796209-Cotcottopinho1_CP.wav,Coturnix,796209,0:30,coturnix
Common Quail,https://xeno-canto.org/796208/download,XC796208-Cotcottop2_CP.wav,Coturnix,796208,0:06,coturnix
Common Quail,https://xeno-canto.org/796207/download,XC796207-CotcotTop1_CP.wav,Coturnix,796207,0:24,coturnix
Common Quail,https://xeno-canto.org/796206/download,XC796206-Cotcot3_CP.wav,Coturnix,796206,0:25,coturnix
Common Quail,https://xeno-canto.org/796205/download,XC796205-Cotcot2_CP.wav,Coturnix,796205,1:01,coturnix
Common Quail,https://xeno-canto.org/796204/download,XC796204-Cotcot1_CP.wav,Coturnix,796204,0:08,coturnix
Common Quail,https://xeno-canto.org/784819/download,XC784819-Cot.cot.Top1_Porto-das-Cinco-Ribeiras.wav,Coturnix,784819,1:16,coturnix
Common Quail,https://xeno-canto.org/784818/download,XC784818-CodornizT5_Porto-das-Cinco-Ribeiras.wav,Coturnix,784818,0:10,coturnix
Common Quail,https://xeno-canto.org/784817/download,XC784817-CodornizT4_Porto-das-Cinco-Ribeiras.wav,Coturnix,784817,0:05,coturnix
Common Quail,https://xeno-canto.org/633414/download,XC633414-Common Quail (song) 13h13.mp3,Coturnix,633414,3:14,coturnix
Common Quail,https://xeno-canto.org/492561/download,XC492561-Codorniz II (online-audio-converter.com).mp3,Coturnix,492561,0:46,coturnix
Common Quail,https://xeno-canto.org/323543/download,XC323543-codorniz1 21junho2016 9h meixide.mp3,Coturnix,323543,0:20,coturnix
Common Quail,https://xeno-canto.org/256801/download,XC256801-150703_30.mp3,Coturnix,256801,0:08,coturnix
Common Quail,https://xeno-canto.org/256800/download,XC256800-150703_26.mp3,Coturnix,256800,0:59,coturnix
Common Quail,https://xeno-canto.org/80610/download,XC-COTURNIX1.mp3,Coturnix,80610,1:18,coturnix
Common Quail,https://xeno-canto.org/831469/download,XC831469-Coturnix-coturnix-displ-several-Sao-Miguel-230911-a.mp3,Coturnix,831469,0:57,coturnix
Common Quail,https://xeno-canto.org/820682/download,XC820682-Cotcot3_Canada-Cabo-do-Raminho.wav,Coturnix,820682,0:25,coturnix
Common Quail,https://xeno-canto.org/820675/download,XC820675-Cotcot1_Caminho-Atrás-do-Pico.wav,Coturnix,820675,0:28,coturnix
Common Quail,https://xeno-canto.org/820668/download,XC820668-Cotcot1_Canada-da-Boavista.wav,Coturnix,820668,0:43,coturnix
Common Quail,https://xeno-canto.org/820666/download,XC820666-Cotcot5_CAC3.wav,Coturnix,820666,0:31,coturnix
Common Quail,https://xeno-canto.org/820665/download,XC820665-Cotcot4_CAC3.wav,Coturnix,820665,0:33,coturnix
Common Quail,https://xeno-canto.org/820660/download,XC820660-Cotcot3_CAC2.wav,Coturnix,820660,0:18,coturnix
Common Quail,https://xeno-canto.org/817462/download,XC817462-Cotcot3_Canada-da-Boaventura.wav,Coturnix,817462,0:47,coturnix
Common Quail,https://xeno-canto.org/817461/download,XC817461-Cotcot2_Canada-da-Boaventura.wav,Coturnix,817461,0:39,coturnix
Common Quail,https://xeno-canto.org/817460/download,XC817460-Cotcot1_Canada-da-Boaventura.wav,Coturnix,817460,0:32,coturnix
Common Quail,https://xeno-canto.org/808297/download,XC808297-Cotcot1_Porto-de-Pesca-da-Praia-da-Vitória.wav,Coturnix,808297,0:05,coturnix
Common Quail,https://xeno-canto.org/798656/download,XC798656-230225-174259Codorniz.mp3,Coturnix,798656,0:05,coturnix
Common Quail,https://xeno-canto.org/796199/download,XC796199-Cotcot2_Aeroporto-de-Ponta-Delgada.wav,Coturnix,796199,0:32,coturnix
Common Quail,https://xeno-canto.org/792407/download,XC792407-Cotcot_Porto-das-Cinco-Ribeiras.wav,Coturnix,792407,0:04,coturnix
Common Quail,https://xeno-canto.org/788587/download,XC788587-Cot.cot.(ensaiando)_Campo-Benfeito.wav,Coturnix,788587,0:47,coturnix
Common Quail,https://xeno-canto.org/788586/download,XC788586-Cot.cot.5_Campo-Benfeito.wav,Coturnix,788586,0:59,coturnix
Common Quail,https://xeno-canto.org/788584/download,XC788584-Cot.cot.4_Campo-Benfeito.wav,Coturnix,788584,1:45,coturnix
Common Quail,https://xeno-canto.org/788582/download,XC788582-Cot.cot.Top4_Campo-Benfeito.wav,Coturnix,788582,0:24,coturnix
Common Quail,https://xeno-canto.org/788581/download,XC788581-Cot.cot.Top2_Campo-Benfeito.wav,Coturnix,788581,0:11,coturnix
Common Quail,https://xeno-canto.org/788580/download,XC788580-Cot.cot._Top1_Campo-Benfeito.wav,Coturnix,788580,0:23,coturnix
Common Quail,https://xeno-canto.org/784834/download,XC784834-Cot.cot.Top7_Aeroporto-da-Horta.wav,Coturnix,784834,0:59,coturnix
Common Quail,https://xeno-canto.org/784833/download,XC784833-Cot.cot.Top6_Aeroporto-da-Horta.wav,Coturnix,784833,1:05,coturnix
Common Quail,https://xeno-canto.org/784832/download,XC784832-Cot.cot.Top5_Aeroporto-da-Horta.wav,Coturnix,784832,1:00,coturnix
Common Quail,https://xeno-canto.org/784831/download,XC784831-Cot.cot.Top4_Aeroporto-da-Horta.wav,Coturnix,784831,1:05,coturnix
Common Quail,https://xeno-canto.org/784830/download,XC784830-Cot.cot.Top3_Aeroporto-da-Horta.wav,Coturnix,784830,1:10,coturnix
Common Quail,https://xeno-canto.org/784829/download,XC784829-Cot.cot.Top2_Aeroporto-da-Horta.wav,Coturnix,784829,1:25,coturnix
Common Quail,https://xeno-canto.org/784828/download,XC784828-Cot.cot.Top1_Aeroporto-da-Horta.wav,Coturnix,784828,2:01,coturnix
Common Quail,https://xeno-canto.org/784824/download,XC784824-CotcotTop1_Cabo-da-Praia.wav,Coturnix,784824,1:02,coturnix
Common Quail,https://xeno-canto.org/784823/download,XC784823-Cot.cot.Top5_Porto-das-Cinco-Ribeiras.wav,Coturnix,784823,0:31,coturnix
Common Quail,https://xeno-canto.org/784822/download,XC784822-Cot.cot.Top4_Porto-das-Cinco-Ribeiras.wav,Coturnix,784822,0:05,coturnix
Common Quail,https://xeno-canto.org/784821/download,XC784821-Cot.cot.Top3_Porto-das-Cinco-Ribeiras.wav,Coturnix,784821,0:49,coturnix
Common Quail,https://xeno-canto.org/784820/download,XC784820-Cot.cot.Top2_Porto-das-Cinco-Ribeiras.wav,Coturnix,784820,0:49,coturnix
Common Quail,https://xeno-canto.org/784816/download,XC784816-CodornizT3_Porto-das-Cinco-Ribeiras.wav,Coturnix,784816,0:11,coturnix
Common Quail,https://xeno-canto.org/784815/download,XC784815-CodornizT2_Porto-das-Cinco-Ribeiras.wav,Coturnix,784815,0:08,coturnix
Common Quail,https://xeno-canto.org/784814/download,XC784814-CodornizT1_Porto-das-Cinco-Ribeiras.wav,Coturnix,784814,0:15,coturnix
Common Quail,https://xeno-canto.org/784813/download,XC784813-Codorniz3Top_Porto-das-Cinco-Ribeiras.wav,Coturnix,784813,0:07,coturnix
Common Quail,https://xeno-canto.org/784812/download,XC784812-Codorniz2Top_Porto-das-Cinco-Ribeiras.wav,Coturnix,784812,0:09,coturnix
Common Quail,https://xeno-canto.org/784811/download,XC784811-Codorniz1Top_Porto-das-Cinco-Ribeiras.wav,Coturnix,784811,0:09,coturnix
Common Quail,https://xeno-canto.org/761458/download,XC761458-180724_1472-0930-Barr-Roxo-Quail.mp3,Coturnix,761458,1:29,coturnix
Common Quail,https://xeno-canto.org/750187/download,XC750187-cotoct_ZOOM0299_Tr1.mp3,Coturnix,750187,0:07,coturnix
Common Quail,https://xeno-canto.org/744894/download,XC744894-220729_Common Quail_song_Praia da Santana_SM_OC.mp3,Coturnix,744894,2:02,coturnix
Common Quail,https://xeno-canto.org/744881/download,XC744881-220727_Common Quail_Pico da Vigia_TC_OC.mp3,Coturnix,744881,1:50,coturnix
Common Quail,https://xeno-canto.org/744865/download,XC744865-220724_Common Quail_3B_Pica da Vigia_TC_OC.mp3,Coturnix,744865,2:10,coturnix
Common Quail,https://xeno-canto.org/744864/download,XC744864-220724_Common Quail_3A_Pica da Vigia_TC_OC.mp3,Coturnix,744864,7:27,coturnix
Common Quail,https://xeno-canto.org/744862/download,XC744862-220724_Common Quail_2A_Pica da Vigia_TC_OC.mp3,Coturnix,744862,0:46,coturnix
Common Quail,https://xeno-canto.org/744861/download,XC744861-220724_Common Quail_1A_Pica da Vigia_TC_OC.mp3,Coturnix,744861,1:11,coturnix
Common Quail,https://xeno-canto.org/667139/download,XC667139-210726-195509codorniz.mp3,Coturnix,667139,0:48,coturnix
Common Quail,https://xeno-canto.org/635100/download,XC635100-210401_0430.mp3,Coturnix,635100,2:03,coturnix
Common Quail,https://xeno-canto.org/616869/download,XC616869-Cot cot.wav,Coturnix,616869,0:39,coturnix
Common Quail,https://xeno-canto.org/588284/download,XC588284-Coturnix 0403 edited.mp3,Coturnix,588284,0:05,coturnix
Common Quail,https://xeno-canto.org/488223/download,XC488223-Coderniz.mp3,Coturnix,488223,0:27,coturnix
Common Quail,https://xeno-canto.org/474600/download,XC474600-190509-040934codorniz.mp3,Coturnix,474600,0:05,coturnix
Common Quail,https://xeno-canto.org/474598/download,XC474598-190509-040837codorniz.mp3,Coturnix,474598,0:49,coturnix
Common Quail,https://xeno-canto.org/474595/download,XC474595-190509-040635codorniz.mp3,Coturnix,474595,0:39,coturnix
Common Quail,https://xeno-canto.org/428201/download,XC428201-Coturnix coturnix_call_2018.07.08_14.08_01_Sendim.mp3,Coturnix,428201,0:19,coturnix
